canceled_job,hours_before_execution,request_week,request_day,peak_gpu_hours,offpeak_gpu_hours,num_primary_processes,num_auxiliary_processes,num_background_processes,returning_client,previous_job_cancellations,successful_previous_jobs,resource_modifications,queue_wait_time,estimated_cost_per_hour,reserved_storage_units,special_resource_requests,high_value_client,week_sin,week_cos,datacenter_GPU_Cluster_BB,service_tier_on_demand,service_tier_priority,service_tier_standard,service_tier_unknown,client_type_enterprise_client,client_type_high_priority_partner,client_type_internal_research,client_type_managed_account,client_type_research_consortium,client_type_sponsored_project,request_channel_broker_platform,request_channel_enterprise_portal,request_channel_scheduler_gateway,reserved_gpu_type_GPU_T12,reserved_gpu_type_GPU_T2,reserved_gpu_type_GPU_T3,reserved_gpu_type_GPU_T4,reserved_gpu_type_GPU_T5,reserved_gpu_type_GPU_T6,reserved_gpu_type_GPU_T7,reserved_gpu_type_GPU_T8,assigned_gpu_type_GPU_T10,assigned_gpu_type_GPU_T12,assigned_gpu_type_GPU_T2,assigned_gpu_type_GPU_T3,assigned_gpu_type_GPU_T4,assigned_gpu_type_GPU_T5,assigned_gpu_type_GPU_T6,assigned_gpu_type_GPU_T7,assigned_gpu_type_GPU_T8,assigned_gpu_type_GPU_T9,reservation_commitment_locked_allocation,reservation_commitment_no_commitment,workload_profile_multi_run_experiment,workload_profile_single_experiment,workload_profile_team_project
0,409,22,31,0.0,59503.8,2,0.0,0,0,0,0,3,0,112.67,0,1,0,0.5085311186492207,-0.8610436117673553,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,176,22,31,0.0,53963.5,2,0.0,0,0,0,0,0,0,168.0,0,2,1,0.5085311186492207,-0.8610436117673553,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,29,22,31,0.0,25307.8,3,0.0,0,0,0,0,0,0,220.0,0,2,1,0.5085311186492207,-0.8610436117673553,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,22,31,0.0,40623.5,1,0.0,0,1,0,2,3,0,95.0,0,0,1,0.5085311186492207,-0.8610436117673553,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,409,22,31,0.0,36930.7,2,0.0,0,0,0,0,0,0,112.67,0,1,0,0.5085311186492207,-0.8610436117673553,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,107,23,1,54285.1,131152.5,2,0.0,0,0,0,0,2,0,90.08,1,0,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,21,23,1,0.0,51755.6,2,2.0,0,0,0,0,0,0,175.95,0,2,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,72,23,1,0.0,39259.1,2,0.0,0,0,0,0,0,0,108.11,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,215,23,1,0.0,58797.0,2,0.0,0,0,0,0,0,0,110.0,0,0,0,0.4031234292879726,-0.9151456172430182,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,38,23,1,0.0,16329.1,2,0.0,0,0,0,0,0,0,89.1,0,1,0,0.4031234292879726,-0.9151456172430182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,23,1,0.0,10193.7,2,0.0,0,0,0,0,0,0,119.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,11,23,1,0.0,36945.0,3,0.0,0,0,0,0,0,0,141.95,0,2,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,71,23,1,10222.3,69727.8,3,0.0,0,0,0,0,0,0,115.6,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,30,23,1,0.0,42381.9,1,0.0,0,0,0,0,0,0,90.0,0,0,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,215,23,1,0.0,20025.8,2,0.0,0,0,0,0,0,0,110.0,0,0,0,0.4031234292879726,-0.9151456172430182,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,6,23,1,0.0,13123.7,2,0.0,0,0,0,0,0,0,129.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,208,23,1,20542.1,71442.2,2,0.0,0,0,0,0,0,0,64.9,0,0,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,44,23,1,0.0,23578.8,2,0.0,0,0,0,0,0,0,93.6,0,1,0,0.4031234292879726,-0.9151456172430182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,137,23,1,20050.5,78555.6,2,0.0,0,0,0,0,1,0,59.31,0,0,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,36,23,1,0.0,8083.4,2,0.0,0,0,0,0,0,0,89.1,0,2,0,0.4031234292879726,-0.9151456172430182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,56,23,1,0.0,38059.1,1,0.0,0,0,0,0,2,0,140.4,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,5,23,1,0.0,11371.2,2,0.0,0,0,0,0,0,0,80.0,0,1,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,188,23,2,0.0,59947.6,2,0.0,0,0,0,0,0,0,80.75,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,240,23,2,25970.1,62640.8,2,0.0,0,0,0,0,2,0,77.65,0,0,0,0.4031234292879726,-0.9151456172430182,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,104,23,2,40050.3,54811.3,2,0.0,0,0,0,0,0,0,90.9,0,1,0,0.4031234292879726,-0.9151456172430182,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,134,23,2,11054.6,26892.6,2,0.0,0,0,0,0,0,0,114.96,0,1,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,30,23,2,0.0,34399.4,2,0.0,0,0,0,0,0,0,140.0,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,30,23,2,0.0,18782.9,2,0.0,0,0,0,0,0,0,140.0,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,148,23,2,0.0,34321.5,1,0.0,0,0,0,0,0,0,100.8,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,126,23,2,0.0,27033.1,2,0.0,0,0,0,0,0,0,80.75,0,1,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,30,23,2,0.0,23881.1,2,0.0,0,0,0,0,0,0,140.0,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,330,23,2,0.0,16715.3,2,0.0,0,0,0,0,0,0,62.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,203,23,2,0.0,33133.0,2,0.0,0,0,1,0,0,41,65.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,105,23,2,20972.0,64551.3,2,0.0,0,0,0,0,0,0,77.85,0,0,0,0.4031234292879726,-0.9151456172430182,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,142,23,2,45387.9,41817.3,2,0.0,0,0,0,0,2,0,115.33,0,1,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,83,23,2,47904.1,167725.4,2,0.0,0,0,0,0,0,0,62.9,0,0,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,112,23,2,0.0,42897.3,2,0.0,0,0,0,0,0,0,120.0,0,1,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,47,23,2,0.0,12772.3,2,0.0,0,0,0,0,0,0,126.9,0,1,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,148,23,2,0.0,20479.7,1,0.0,0,0,0,0,0,0,100.8,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,5,23,2,0.0,24706.3,2,0.0,0,0,0,0,0,0,137.67,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,113,23,2,28644.2,62115.7,2,0.0,0,0,0,0,0,0,59.31,0,0,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,30,23,2,0.0,25823.7,2,0.0,0,0,0,0,0,0,140.0,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,330,23,2,0.0,10797.0,1,0.0,0,0,0,0,0,0,59.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,330,23,2,0.0,30315.0,2,0.0,0,0,0,0,0,0,62.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,210,23,2,0.0,61757.2,3,0.0,0,0,0,0,0,0,129.44,0,1,0,0.4031234292879726,-0.9151456172430182,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,30,23,2,0.0,25252.5,2,0.0,0,0,0,0,0,0,140.0,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,177,23,3,0.0,39618.4,2,0.0,0,0,0,0,0,0,100.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,174,23,3,63676.8,76204.5,2,0.0,0,0,0,0,0,0,64.9,0,3,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,70,23,3,0.0,36325.6,2,0.0,0,0,0,0,0,0,100.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,198,23,3,33977.0,103489.4,2,0.0,0,0,0,0,0,0,99.0,0,0,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,9,23,3,0.0,22074.6,1,0.0,0,0,0,0,1,0,0.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,20,23,3,0.0,39093.8,2,2.0,0,0,0,0,0,0,169.0,0,0,1,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,107,23,3,8390.1,40254.4,1,0.0,0,0,0,0,0,0,75.33,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,141,23,3,21311.0,24805.4,2,0.0,0,0,0,0,0,0,132.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,191,23,3,11075.7,29218.1,2,0.0,0,0,0,0,0,0,132.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,23,3,0.0,16444.7,2,2.0,0,0,0,0,0,0,221.0,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,124,23,3,13962.7,21848.2,3,0.0,0,0,0,0,0,0,159.3,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,107,23,3,38016.3,78061.0,2,0.0,0,0,0,0,2,0,58.52,0,1,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,38,23,3,22773.1,43755.5,2,0.0,0,0,0,0,0,0,126.6,1,1,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,93,23,3,0.0,30158.4,3,0.0,0,0,0,0,1,0,159.3,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,110,23,3,0.0,17826.3,2,0.0,0,0,0,0,0,0,150.0,0,1,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,191,23,3,22836.0,15286.6,2,0.0,0,0,0,0,0,0,132.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,191,23,3,23322.8,16119.4,2,0.0,0,0,0,0,1,0,49.5,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,102,23,3,0.0,18339.6,2,0.0,0,0,0,0,0,0,140.4,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,70,23,3,0.0,35792.4,2,0.0,0,0,0,0,0,0,100.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,177,23,3,0.0,19328.8,2,0.0,0,0,0,0,0,0,100.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,56,23,4,0.0,15232.1,2,0.0,0,0,0,0,0,0,140.4,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,173,23,4,45308.4,35747.1,2,0.0,0,0,0,0,0,0,120.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,220,23,4,28867.2,15413.7,2,0.0,0,0,0,0,0,0,65.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,275,23,4,17424.9,9909.7,2,0.0,0,0,0,0,0,69,62.8,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,149,23,4,34529.8,58465.3,3,0.0,0,0,0,0,0,0,144.14,0,1,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,150,23,4,16492.8,43211.7,2,0.0,0,0,0,0,0,0,108.59,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,137,23,4,55075.4,70225.2,2,1.0,0,0,0,0,0,0,175.56,0,1,1,0.4031234292879726,-0.9151456172430182,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,220,23,4,42037.4,14689.9,2,0.0,0,0,0,0,0,0,73.33,0,1,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1,274,23,4,22620.9,67067.1,2,0.0,0,0,0,0,0,0,156.6,0,2,1,0.4031234292879726,-0.9151456172430182,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,150,23,4,25087.6,71001.7,2,0.0,0,0,0,0,0,0,73.71,0,2,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,228,23,4,0.0,0.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,54,23,4,12484.9,0.0,2,0.0,0,0,0,0,0,0,89.1,0,1,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,109,23,4,19901.8,19705.0,2,0.0,0,0,0,0,1,0,89.75,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,275,23,4,7079.6,16933.7,2,0.0,0,0,0,0,0,69,62.8,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,13,23,4,13363.3,0.0,2,0.0,0,0,0,0,0,0,160.0,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,275,23,4,8252.8,12204.1,2,0.0,0,0,0,0,0,69,62.8,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,47,23,4,14845.2,14160.5,2,0.0,0,0,0,0,0,0,131.4,0,0,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,321,23,4,30850.0,65122.1,2,0.0,0,0,0,0,3,0,74.25,0,2,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,252,23,4,70106.9,145852.9,2,0.0,0,0,0,0,0,0,64.9,0,3,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,153,23,4,18749.6,16180.2,2,0.0,0,0,0,0,0,0,115.2,1,1,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,139,23,4,27666.4,21259.6,2,0.0,0,0,0,0,0,0,129.0,1,1,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,220,23,4,41388.7,10102.0,2,0.0,0,0,0,0,0,0,73.33,0,1,0,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,37,23,5,19310.5,48922.8,2,0.0,0,0,0,0,0,0,125.0,0,0,0,0.4031234292879726,-0.9151456172430182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,99,23,5,19748.6,59223.2,2,2.0,0,0,0,0,1,0,275.0,0,1,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,60,23,5,14552.0,8989.7,1,0.0,0,0,0,0,0,0,130.0,0,1,0,0.4031234292879726,-0.9151456172430182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,35,23,5,9351.7,76309.2,2,0.0,0,0,0,0,0,0,193.67,0,1,1,0.4031234292879726,-0.9151456172430182,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,104,23,5,14330.3,24685.2,2,0.0,0,0,0,0,0,0,139.4,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,31,23,5,16804.8,17134.6,1,0.0,0,0,0,0,0,0,155.0,0,0,1,0.4031234292879726,-0.9151456172430182,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,119,23,5,38950.2,60220.3,2,0.0,0,0,0,0,0,0,121.1,0,2,0,0.4031234292879726,-0.9151456172430182,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,322,23,5,15680.1,30059.7,2,0.0,0,0,0,0,1,0,94.25,0,1,0,0.4031234292879726,-0.9151456172430182,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
